840,0.5,-0.03052128
840,0.75,-0.050780665
840,1,-0.069672336
850,0,0
850,0.25,-0.01769049
850,0.5,-0.030827197
850,0.75,-0.051337335
850,1,-0.070422467
860,0,0
860,0.25,-0.017891597
860,0.5,-0.031132864
860,0.75,-0.051894158
860,1,-0.071172701
870,0,0
870,0.25,-0.018092829
870,0.5,-0.031438286
870,0.75,-0.052451126
870,1,-0.071923029
880,0,0
880,0.25,-0.018294182
880,0.5,-0.031743466
880,0.75,-0.053008232
880,1,-0.072673439
890,0,0
890,0.25,-0.018495654
890,0.5,-0.032048406
890,0.75,-0.053565467
890,1,-0.073423923
900,0,0
900,0.25,-0.018697241
900,0.5,-0.032353112
900,0.75,-0.054122824
900,1,-0.074174471
910,0,0
910,0.25,-0.018898939
910,0.5,-0.032657585
910,0.75,-0.054680298
910,1,-0.074925074
920,0,0
920,0.25,-0.019100748
920,0.5,-0.03296183
920,0.75,-0.055237881
920,1,-0.075675725
930,0,0
930,0.25,-0.019302663
930,0.5,-0.033265849
930,0.75,-0.055795568
930,1,-0.076426414
940,0,0
940,0.25,-0.019504682
940,0.5,-0.033569647
940,0.75,-0.05635335
940,1,-0.077177135
950,0,0
950,0.25,-0.019706803
950,0.5,-0.033873225
950,0.75,-0.056911224
950,1,-0.077927879
960,0,0
960,0.25,-0.019909024
960,0.5,-0.034176588
960,0.75,-0.057469183
960,1,-0.078678641
970,0,0
970,0.25,-0.020111341
970,0.5,-0.034479739
970,0.75,-0.058027222
970,1,-0.079429413
980,0,0
980,0.25,-0.020313753
980,0.5,-0.03478268
980,0.75,-0.058585337
980,1,-0.080180189
990,0,0
990,0.25,-0.020516258
990,0.5,-0.035085415
990,0.75,-0.059143521
990,1,-0.080930963
1000,0,0
1000,0.25,-0.020718853
1000,0.5,-0.035387945
1000,0.75,-0.059701771
1000,1,-0.081681729
1010,0,0
1010,0.25,-0.020921536
1010,0.5,-0.035690276
1010,0.75,-0.060260082
1010,1,-0.082432482
1020,0,0
1020,0.25,-0.021124306
1020,0.5,-0.035992407
1020,0.75,-0.060818449
1020,1,-0.083183215
1030,0,0
1030,0.25,-0.021327161
1030,0.5,-0.036294346
1030,0.75,-0.061376869
1030,1,-0.083933926
1040,0,0
1040,0.25,-0.021530098
1040,0.5,-0.036596092
1040,0.75,-0.061935337
1040,1,-0.084684607
1050,0,0
1050,0.25,-0.021733115
1050,0.5,-0.036897647
1050,0.75,-0.062493851
1050,1,-0.085435256
1060,0,0
1060,0.25,-0.021936213
1060,0.5,-0.037199016
1060,0.75,-0.063052404
1060,1,-0.086185867
1070,0,0
1070,0.25,-0.022139387
1070,0.5,-0.037500201
1070,0.75,-0.063610995
1070,1,-0.086936436
1080,0,0
